player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,cluster_label
Chuma Okeke,ORL,24.0,203.2,103.872568,Auburn,USA,2019,1,16,27,4.7,3.6,1.4,-10.8,0.049,0.132,0.121,0.488,0.1009999999999999,2022-23,0
Clint Capela,ATL,29.0,208.28,116.119552,International,Switzerland,2014,1,25,65,12.0,11.0,0.9,-1.1,0.142,0.268,0.151,0.6559999999999999,0.045,2022-23,2
Coby White,CHI,23.0,195.58,88.45044,North Carolina,USA,2019,1,7,74,9.7,2.9,2.8,4.0,0.009,0.11,0.17,0.5720000000000001,0.159,2022-23,3
Cole Anthony,ORL,23.0,190.5,83.91452,North Carolina,USA,2020,1,15,60,13.0,4.8,3.9,-0.1,0.03,0.152,0.209,0.57,0.228,2022-23,3
Collin Sexton,UTA,24.0,187.96,86.18248,Alabama,USA,2018,1,8,48,14.3,2.2,2.9,0.1,0.032,0.0559999999999999,0.23,0.616,0.178,2022-23,3
Corey Kispert,WAS,24.0,198.12,101.604608,Gonzaga,USA,2021,1,15,74,11.1,2.8,1.2,-3.2,0.016,0.0819999999999999,0.139,0.657,0.0559999999999999,2022-23,0
Cory Joseph,DET,31.0,190.5,90.7184,Texas,Canada,2011,1,29,62,6.9,1.7,3.5,-4.1,0.016,0.07,0.149,0.5579999999999999,0.256,2022-23,3
D'Angelo Russell,LAL,27.0,193.04,87.543256,Ohio State,USA,2015,1,2,71,17.8,3.0,6.2,1.5,0.016,0.075,0.225,0.605,0.2739999999999999,2022-23,1
Daishen Nix,HOU,21.0,193.04,102.511792,International,USA,Undrafted,Undrafted,Undrafted,57,4.0,1.7,2.3,-8.2,0.018,0.091,0.149,0.447,0.191,2022-23,0
Dalano Banton,TOR,23.0,200.66,92.532768,Nebraska,Canada,2021,2,46,31,4.6,1.5,1.2,-6.5,0.036,0.13,0.2289999999999999,0.505,0.2019999999999999,2022-23,3
Dalen Terry,CHI,20.0,200.66,88.45044,Arizona,USA,2022,1,18,38,2.2,1.0,0.6,3.3,0.0559999999999999,0.1169999999999999,0.173,0.523,0.157,2022-23,0
Damian Jones,UTA,28.0,210.82,111.13004,Vanderbilt,USA,2016,1,30,41,3.5,3.0,0.4,-9.0,0.078,0.152,0.102,0.7190000000000001,0.044,2022-23,2
Chris Paul,PHX,38.0,182.88,79.3786,Wake Forest,USA,2005,1,4,59,13.9,4.3,8.9,2.3,0.0139999999999999,0.118,0.195,0.555,0.389,2022-23,1
Chris Duarte,IND,26.0,195.58,86.18248,Oregon,Dominican Republic,2021,1,13,46,7.9,2.5,1.4,-6.2,0.02,0.106,0.181,0.496,0.1009999999999999,2022-23,0
Chris Boucher,TOR,30.0,205.74,90.7184,Oregon,Saint Lucia,Undrafted,Undrafted,Undrafted,76,9.4,5.5,0.4,-1.3,0.094,0.19,0.175,0.59,0.0289999999999999,2022-23,2
Chimezie Metu,SAC,26.0,205.74,102.0582,Southern California,USA,2018,2,49,66,4.9,3.0,0.6,6.7,0.068,0.206,0.168,0.639,0.08,2022-23,2
Bruce Brown,DEN,26.0,193.04,91.625584,Miami,USA,2018,2,42,80,11.5,4.1,3.4,0.8,0.0289999999999999,0.1159999999999999,0.174,0.5710000000000001,0.1639999999999999,2022-23,3
Bruno Fernando,ATL,24.0,208.28,108.86208,Maryland,Angola,2019,2,34,39,3.9,3.5,0.8,-8.9,0.123,0.19,0.159,0.5710000000000001,0.1169999999999999,2022-23,2
Bryce McGowens,CHA,20.0,198.12,79.3786,Nebraska,USA,2022,2,40,46,5.3,2.0,1.2,-9.7,0.025,0.088,0.147,0.519,0.098,2022-23,0
Bryn Forbes,MIN,29.0,187.96,92.98636,Michigan State,USA,Undrafted,Undrafted,Undrafted,25,3.6,0.6,0.7,-8.5,0.015,0.04,0.155,0.497,0.087,2022-23,0
Buddy Hield,IND,30.0,193.04,99.79024,Oklahoma,Bahamas,2016,1,6,80,16.8,5.0,2.8,-1.9,0.027,0.132,0.205,0.614,0.131,2022-23,3
CJ McCollum,NOP,31.0,190.5,86.18248,Lehigh,USA,2013,1,10,75,20.9,4.4,5.7,1.1,0.021,0.104,0.26,0.541,0.242,2022-23,1
Caleb Houstan,ORL,20.0,203.2,92.98636,Michigan,Canada,2022,2,32,51,3.8,1.9,0.6,-5.3,0.0409999999999999,0.083,0.107,0.508,0.051,2022-23,0
Caleb Martin,MIA,27.0,195.58,92.98636,Nevada,USA,Undrafted,Undrafted,Undrafted,71,9.6,4.8,1.6,0.0,0.044,0.13,0.143,0.5710000000000001,0.0819999999999999,2022-23,0
Cam Thomas,BKN,21.0,190.5,95.25432,Louisiana State,Japan,2021,1,27,57,10.6,1.7,1.4,-1.6,0.009,0.089,0.268,0.5670000000000001,0.133,2022-23,3
Cameron Johnson,BKN,27.0,203.2,95.25432,North Carolina,USA,2019,1,11,42,15.5,4.4,1.9,6.6,0.0289999999999999,0.12,0.2019999999999999,0.617,0.099,2022-23,3
Cameron Payne,PHX,28.0,185.42,83.007336,Murray State,USA,2015,1,14,48,10.3,2.2,4.5,4.1,0.012,0.1,0.239,0.512,0.308,2022-23,3
Caris LeVert,CLE,28.0,198.12,92.98636,Michigan,USA,2016,1,20,74,12.1,3.8,3.9,4.5,0.024,0.105,0.183,0.546,0.182,2022-23,3
Cedi Osman,CLE,28.0,200.66,104.32616,International,Turkey,2015,2,31,77,8.7,2.3,1.5,7.5,0.017,0.1,0.178,0.579,0.107,2022-23,0
Charles Bassey,SAS,22.0,205.74,104.32616,Western Kentucky,Nigeria,2021,2,53,35,5.7,5.5,1.4,-2.4,0.14,0.2319999999999999,0.152,0.6579999999999999,0.131,2022-23,2
Cam Reddish,POR,23.0,200.66,98.429464,Duke,USA,2019,1,10,40,9.7,2.2,1.4,-9.0,0.017,0.07,0.166,0.561,0.085,2022-23,0
Isaiah Stewart,DET,22.0,203.2,113.398,Washington,USA,2020,1,16,50,11.3,8.1,1.4,-8.0,0.078,0.2019999999999999,0.17,0.56,0.073,2022-23,2
Kenyon Martin Jr.,HOU,22.0,200.66,97.52228,International,USA,2020,2,52,82,12.7,5.5,1.5,-8.0,0.052,0.143,0.16,0.635,0.079,2022-23,2
Keon Johnson,POR,21.0,190.5,83.91452,Tennessee,USA,2021,1,21,40,4.7,1.1,1.5,-16.2,0.025,0.086,0.237,0.482,0.226,2022-23,3
Kessler Edwards,SAC,22.0,200.66,92.079176,Pepperdine,USA,2021,2,44,36,2.8,1.7,0.6,2.2,0.059,0.102,0.119,0.502,0.073,2022-23,0
Kevin Durant,PHX,34.0,208.28,108.86208,Texas,USA,2007,1,2,47,29.1,6.7,5.0,6.8,0.012,0.166,0.305,0.677,0.228,2022-23,1
Kevin Huerter,SAC,24.0,200.66,89.811216,Maryland,USA,2018,1,19,75,15.2,3.3,2.9,4.5,0.02,0.1,0.1969999999999999,0.617,0.1369999999999999,2022-23,3
Kevin Knox II,POR,23.0,200.66,97.52228,Kentucky,USA,2018,1,9,63,6.6,2.8,0.5,-11.4,0.033,0.152,0.175,0.579,0.053,2022-23,0
Kevin Love,MIA,34.0,203.2,113.851592,UCLA,USA,2008,1,5,62,8.2,6.4,1.9,3.9,0.05,0.287,0.185,0.5479999999999999,0.131,2022-23,2
Kevin Porter Jr.,HOU,23.0,193.04,92.079176,Southern California,USA,2019,1,30,59,19.2,5.3,5.7,-8.3,0.036,0.1169999999999999,0.239,0.565,0.26,2022-23,1
Kevon Harris,ORL,26.0,198.12,97.975872,Stephen F. Austin,USA,Undrafted,Undrafted,Undrafted,34,4.1,2.1,0.5,0.3,0.057,0.092,0.129,0.564,0.049,2022-23,0
Kevon Looney,GSW,27.0,205.74,100.697424,UCLA,USA,2015,1,30,82,7.0,9.3,2.5,4.4,0.135,0.2339999999999999,0.104,0.639,0.136,2022-23,2
Khem Birch,SAS,30.0,203.2,105.68693600000002,UNLV,Canada,Undrafted,Undrafted,Undrafted,20,2.2,1.3,0.4,2.8,0.051,0.118,0.113,0.629,0.063,2022-23,0
Khris Middleton,MIL,31.0,200.66,100.697424,Texas A&M,USA,2012,2,39,33,15.1,4.2,4.9,6.1,0.034,0.122,0.259,0.551,0.288,2022-23,1
Killian Hayes,DET,21.0,195.58,88.45044,International,France,2020,1,7,76,10.3,2.9,6.2,-10.9,0.012,0.092,0.201,0.455,0.325,2022-23,3
Kira Lewis Jr.,NOP,22.0,185.42,77.11064,Alabama,USA,2020,1,13,25,4.6,1.3,0.9,11.2,0.021,0.109,0.192,0.584,0.1369999999999999,2022-23,0
Klay Thompson,GSW,33.0,198.12,99.79024,Washington State,USA,2011,1,11,69,21.9,4.1,2.4,2.9,0.017,0.1009999999999999,0.256,0.5760000000000001,0.105,2022-23,3
Kris Dunn,UTA,29.0,190.5,92.98636,Providence,USA,2016,1,5,22,13.2,4.5,5.6,-4.3,0.015,0.148,0.195,0.606,0.315,2022-23,1
Kristaps Porzingis,WAS,27.0,220.98,108.86208,International,Latvia,2015,1,4,65,23.2,8.4,2.7,1.4,0.057,0.1939999999999999,0.272,0.627,0.125,2022-23,1
Kentavious Caldwell-Pope,DEN,30.0,195.58,92.532768,Georgia,USA,2013,1,8,76,10.8,2.7,2.4,9.8,0.016,0.074,0.136,0.598,0.092,2022-23,0
Kyle Anderson,MIN,29.0,205.74,104.32616,UCLA,USA,2014,1,30,69,9.4,5.3,4.9,2.3,0.035,0.152,0.143,0.583,0.225,2022-23,3
Kenrich Williams,OKC,28.0,198.12,95.25432,TCU,USA,Undrafted,Undrafted,Undrafted,53,8.0,4.9,2.0,4.1,0.075,0.1369999999999999,0.134,0.585,0.1169999999999999,2022-23,2
Kennedy Chandler,MEM,20.0,180.34,77.11064,Tennessee,USA,2022,2,38,36,2.2,1.1,1.6,-5.4,0.0289999999999999,0.103,0.15,0.44,0.278,2022-23,3
Julius Randle,NYK,28.0,203.2,113.398,Kentucky,USA,2014,1,7,77,25.1,10.0,4.1,2.7,0.05,0.226,0.288,0.581,0.184,2022-23,1
Justin Holiday,DAL,34.0,198.12,81.64656,Washington,USA,Undrafted,Undrafted,Undrafted,46,4.5,1.2,0.9,-9.1,0.0069999999999999,0.067,0.132,0.494,0.08,2022-23,0
Justin Jackson,BOS,28.0,203.2,99.79024,North Carolina,USA,2017,1,15,23,0.9,0.7,0.4,-28.3,0.017,0.119,0.122,0.359,0.145,2022-23,0
Justise Winslow,POR,27.0,198.12,100.697424,Duke,USA,2015,1,10,29,6.8,5.0,3.4,-2.6,0.062,0.123,0.139,0.466,0.177,2022-23,3
Jusuf Nurkic,POR,28.0,213.36,131.54168,International,Bosnia and Herzegovina,2014,1,16,52,13.3,9.1,2.9,0.3,0.084,0.258,0.218,0.589,0.16,2022-23,2
KZ Okpala,SAC,24.0,203.2,97.52228,Stanford,USA,2019,2,32,35,1.3,1.0,0.4,1.5,0.0279999999999999,0.102,0.081,0.5539999999999999,0.065,2022-23,0
Kai Jones,CHA,22.0,210.82,100.243832,Texas,Bahamas,2021,1,19,46,3.4,2.7,0.3,-3.1,0.065,0.146,0.121,0.597,0.0409999999999999,2022-23,0
Karl-Anthony Towns,MIN,27.0,213.36,112.490816,Kentucky,USA,2015,1,1,29,20.8,8.1,4.8,1.8,0.05,0.181,0.25,0.618,0.225,2022-23,1
Kawhi Leonard,LAC,32.0,200.66,102.0582,San Diego State,USA,2011,1,15,52,23.8,6.5,3.9,6.1,0.034,0.16,0.267,0.623,0.19,2022-23,1
Keegan Murray,SAC,22.0,203.2,102.0582,Iowa,USA,2022,1,4,80,12.2,4.6,1.2,1.7,0.038,0.123,0.156,0.597,0.053,2022-23,0
Keita Bates-Diop,SAS,27.0,203.2,103.872568,Ohio State,USA,2018,2,48,67,9.7,3.7,1.5,-8.5,0.042,0.13,0.165,0.609,0.099,2022-23,0
Keldon Johnson,SAS,23.0,195.58,99.79024,Kentucky,USA,2019,1,29,63,22.0,5.0,2.9,-11.3,0.025,0.133,0.273,0.551,0.1369999999999999,2022-23,3
Kelly Olynyk,UTA,32.0,210.82,108.86208,Gonzaga,Canada,2013,1,13,68,12.5,6.2,3.7,0.4,0.042,0.1639999999999999,0.176,0.643,0.173,2022-23,2
Kelly Oubre Jr.,CHA,27.0,198.12,92.079176,Kansas,USA,2015,1,15,48,20.3,5.2,1.1,-7.7,0.038,0.121,0.257,0.534,0.057,2022-23,3
Kendrick Nunn,WAS,27.0,190.5,86.18248,Oakland,USA,Undrafted,Undrafted,Undrafted,70,7.1,1.6,1.3,-2.3,0.015,0.09,0.2269999999999999,0.53,0.1369999999999999,2022-23,3
Kenneth Lofton Jr.,MEM,20.0,198.12,124.7378,Louisiana Tech,USA,Undrafted,Undrafted,Undrafted,24,5.0,2.1,0.8,-13.4,0.0969999999999999,0.198,0.267,0.5720000000000001,0.198,2022-23,2
Kyle Kuzma,WAS,27.0,205.74,100.243832,Utah,USA,2017,1,27,64,21.2,7.2,3.7,0.3,0.025,0.172,0.273,0.544,0.1639999999999999,2022-23,1
Kyle Lowry,MIA,37.0,182.88,88.904032,Villanova,USA,2006,1,24,55,11.2,4.1,5.1,1.1,0.025,0.1119999999999999,0.162,0.565,0.233,2022-23,3
Kyrie Irving,DAL,31.0,187.96,88.45044,Duke,Australia,2011,1,1,60,27.1,5.1,5.5,4.7,0.0289999999999999,0.107,0.286,0.613,0.233,2022-23,1
Mamadi Diakite,CLE,26.0,205.74,103.418976,Virginia,Guinea,Undrafted,Undrafted,Undrafted,22,2.6,1.4,0.4,0.7,0.051,0.133,0.1639999999999999,0.56,0.07,2022-23,0
MarJon Beauchamp,MIL,22.0,200.66,90.264808,International,USA,2022,1,24,52,5.1,2.2,0.7,-7.2,0.05,0.103,0.175,0.513,0.072,2022-23,0
Marcus Morris Sr.,LAC,33.0,203.2,98.883056,Kansas,USA,2011,1,14,65,11.2,4.0,1.8,-0.3,0.017,0.127,0.176,0.534,0.09,2022-23,0
Marcus Smart,BOS,29.0,193.04,99.79024,Oklahoma State,USA,2014,1,6,61,11.5,3.1,6.3,6.3,0.024,0.073,0.176,0.5379999999999999,0.256,2022-23,3
Mark Williams,CHA,21.0,213.36,108.86208,Duke,USA,2022,1,15,43,9.0,7.1,0.4,-4.7,0.106,0.2319999999999999,0.168,0.659,0.033,2022-23,2
Markelle Fultz,ORL,25.0,193.04,94.800728,Washington,USA,2017,1,1,60,14.0,3.9,5.7,-3.7,0.038,0.095,0.208,0.564,0.29,2022-23,3
Markieff Morris,DAL,33.0,205.74,111.13004,Kansas,USA,2011,1,13,35,3.8,2.0,0.9,1.7,0.037,0.15,0.159,0.5529999999999999,0.114,2022-23,0
Marvin Bagley III,DET,24.0,208.28,106.59412,Duke,USA,2018,1,2,42,12.0,6.4,0.9,-10.6,0.091,0.179,0.2019999999999999,0.5870000000000001,0.0579999999999999,2022-23,2
Mason Plumlee,LAC,33.0,213.36,115.212368,Duke,USA,2013,1,22,79,10.8,8.9,3.1,-5.9,0.105,0.238,0.149,0.6890000000000001,0.166,2022-23,2
Matisse Thybulle,POR,26.0,195.58,91.171992,Washington,USA,2019,1,20,71,4.1,2.0,0.7,-0.5,0.032,0.085,0.102,0.552,0.059,2022-23,0
Matt Ryan,MIN,26.0,198.12,97.52228,Tennessee-Chattanooga,USA,Undrafted,Undrafted,Undrafted,34,3.6,0.8,0.5,2.2,0.013,0.067,0.157,0.5379999999999999,0.068,2022-23,0
Matthew Dellavedova,SAC,32.0,190.5,90.7184,International,Australia,Undrafted,Undrafted,Undrafted,32,1.5,0.4,1.3,-8.8,0.005,0.054,0.122,0.4429999999999999,0.2789999999999999,2022-23,0
Max Christie,LAL,20.0,195.58,86.18248,Michigan State,USA,2022,2,35,41,3.1,1.8,0.5,-7.1,0.012,0.126,0.1,0.5660000000000001,0.054,2022-23,0
Max Strus,MIA,27.0,195.58,97.52228,DePaul,USA,Undrafted,Undrafted,Undrafted,80,11.5,3.2,2.1,-3.8,0.021,0.0969999999999999,0.17,0.557,0.115,2022-23,0
Maxi Kleber,DAL,31.0,208.28,108.86208,International,Germany,Undrafted,Undrafted,Undrafted,37,5.9,3.6,1.4,-2.9,0.033,0.1159999999999999,0.1,0.5920000000000001,0.079,2022-23,0
McKinley Wright IV,DAL,24.0,180.34,87.089664,Colorado,USA,Undrafted,Undrafted,Undrafted,27,4.2,1.7,2.1,-14.9,0.026,0.109,0.16,0.536,0.275,2022-23,3
Malik Monk,SAC,25.0,190.5,90.7184,Kentucky,USA,2017,1,11,77,13.5,2.6,3.9,1.0,0.019,0.0969999999999999,0.247,0.5870000000000001,0.258,2022-23,3
Malik Beasley,LAL,26.0,193.04,84.821704,Florida State,USA,2016,1,19,81,12.7,3.5,1.5,-2.2,0.016,0.1159999999999999,0.207,0.531,0.086,2022-23,3
Malcolm Brogdon,BOS,30.0,193.04,103.872568,Virginia,USA,2016,2,36,67,14.9,4.2,3.7,5.1,0.024,0.132,0.223,0.615,0.223,2022-23,3
LaMelo Ball,CHA,21.0,200.66,81.64656,International,USA,2020,1,3,36,23.3,6.4,8.4,-4.7,0.031,0.147,0.289,0.541,0.352,2022-23,1
Lamar Stevens,CLE,25.0,198.12,104.32616,Penn State,USA,Undrafted,Undrafted,Undrafted,62,5.3,3.3,0.5,1.2,0.046,0.145,0.136,0.524,0.04,2022-23,0
Landry Shamet,PHX,26.0,193.04,86.18248,Wichita State,USA,2018,1,26,40,8.7,1.7,2.3,2.2,0.013,0.07,0.186,0.537,0.1669999999999999,2022-23,3
Larry Nance Jr.,NOP,30.0,203.2,111.13004,Wyoming,USA,2015,1,27,65,6.8,5.4,1.8,6.7,0.081,0.184,0.118,0.649,0.1169999999999999,2022-23,2
Lauri Markkanen,UTA,26.0,213.36,108.86208,Arizona,Finland,2017,1,7,66,25.6,8.6,1.9,3.8,0.055,0.183,0.259,0.6409999999999999,0.086,2022-23,2
LeBron James,LAL,38.0,205.74,113.398,International,USA,2003,1,1,55,28.9,8.3,6.8,4.6,0.033,0.191,0.322,0.583,0.308,2022-23,1
Lindy Waters III,OKC,25.0,198.12,95.25432,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,41,5.2,1.8,0.7,10.5,0.0279999999999999,0.103,0.148,0.573,0.071,2022-23,0
Lonnie Walker IV,LAL,24.0,193.04,92.532768,Miami,USA,2018,1,18,56,11.7,1.9,1.1,-7.3,0.011,0.069,0.198,0.57,0.071,2022-23,0
Luguentz Dort,OKC,24.0,193.04,99.79024,Arizona State,Canada,Undrafted,Undrafted,Undrafted,74,13.7,4.6,2.1,0.9,0.053,0.092,0.1939999999999999,0.513,0.09,2022-23,3
Luka Doncic,DAL,24.0,200.66,104.32616,International,Slovenia,2018,1,3,66,32.4,8.6,8.0,2.1,0.024,0.2239999999999999,0.368,0.609,0.408,2022-23,1
Luka Garza,MIN,24.0,208.28,110.222856,Iowa,USA,2021,2,52,28,6.5,2.3,0.6,2.0,0.13,0.128,0.245,0.652,0.103,2022-23,2
Luke Kennard,MEM,27.0,195.58,93.439952,Duke,USA,2017,1,12,59,9.3,2.7,1.5,7.3,0.012,0.104,0.144,0.684,0.091,2022-23,0
Luke Kornet,BOS,27.0,218.44,113.398,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,69,3.8,2.9,0.8,3.9,0.106,0.125,0.111,0.6970000000000001,0.093,2022-23,2
Malachi Flynn,TOR,25.0,185.42,79.3786,San Diego State,USA,2020,1,29,53,4.6,1.4,1.3,-3.5,0.019,0.0969999999999999,0.168,0.479,0.145,2022-23,0
Malaki Branham,SAS,20.0,193.04,81.64656,Ohio State,USA,2022,1,20,66,10.2,2.7,1.9,-11.1,0.017,0.098,0.188,0.524,0.1119999999999999,2022-23,0
Juancho Hernangomez,TOR,27.0,205.74,97.068688,International,Spain,2016,1,15,42,2.9,2.9,0.6,0.5,0.042,0.1689999999999999,0.092,0.504,0.051,2022-23,0
Juan Toscano-Anderson,UTA,30.0,198.12,94.800728,Marquette,USA,Undrafted,Undrafted,Undrafted,52,3.0,2.4,1.3,-9.9,0.037,0.128,0.109,0.505,0.122,2022-23,0
Jrue Holiday,MIL,33.0,195.58,92.98636,UCLA,USA,2009,1,17,67,19.3,5.1,7.4,9.2,0.035,0.107,0.244,0.586,0.321,2022-23,1
Jalen McDaniels,PHI,25.0,205.74,92.98636,San Diego State,USA,2019,2,52,80,9.4,4.3,1.6,-3.4,0.031,0.145,0.165,0.557,0.094,2022-23,0
Jalen Smith,IND,23.0,205.74,97.52228,Maryland,USA,2020,1,10,68,9.4,5.8,1.0,-3.8,0.093,0.201,0.201,0.565,0.076,2022-23,2
Jalen Suggs,ORL,22.0,195.58,92.98636,Gonzaga,USA,2021,1,5,53,9.9,3.0,2.9,-1.3,0.044,0.083,0.196,0.528,0.179,2022-23,3
Jalen Williams,OKC,22.0,195.58,95.707912,Santa Clara,USA,2022,1,12,75,14.1,4.5,3.3,-1.0,0.035,0.109,0.18,0.601,0.152,2022-23,3
Jamal Murray,DEN,26.0,193.04,97.52228,Kentucky,Canada,2016,1,7,65,20.0,4.0,6.2,6.4,0.024,0.099,0.256,0.5710000000000001,0.265,2022-23,1
James Bouknight,CHA,22.0,193.04,86.18248,Connecticut,USA,2021,1,11,34,5.6,2.1,1.2,-8.3,0.015,0.1159999999999999,0.192,0.4629999999999999,0.1169999999999999,2022-23,0
James Harden,PHI,33.0,195.58,99.79024,Arizona State,USA,2009,1,3,58,21.0,6.1,10.7,6.1,0.021,0.151,0.247,0.607,0.439,2022-23,1
James Wiseman,DET,22.0,213.36,108.86208,Memphis,USA,2020,1,2,45,10.0,5.9,0.7,-17.2,0.084,0.231,0.212,0.589,0.057,2022-23,2
Jaren Jackson Jr.,MEM,23.0,208.28,109.769264,Michigan State,USA,2018,1,4,63,18.6,6.8,1.0,9.8,0.0579999999999999,0.159,0.243,0.613,0.048,2022-23,2
Jarred Vanderbilt,LAL,24.0,203.2,97.068688,Kentucky,USA,2018,2,41,78,7.9,7.5,2.4,-1.5,0.09,0.216,0.136,0.604,0.134,2022-23,2
Jarrett Allen,CLE,25.0,205.74,110.222856,Texas,USA,2017,1,22,68,14.3,9.8,1.7,7.7,0.107,0.21,0.162,0.67,0.073,2022-23,2
Jalen Johnson,ATL,21.0,203.2,99.336648,Duke,USA,2021,1,20,70,5.6,4.0,1.2,0.3,0.047,0.214,0.156,0.5539999999999999,0.106,2022-23,2
Jalen Green,HOU,21.0,193.04,84.368112,International,USA,2021,1,2,76,22.1,3.7,3.7,-8.7,0.016,0.093,0.2739999999999999,0.5379999999999999,0.1689999999999999,2022-23,3
Jalen Duren,DET,19.0,210.82,113.398,Memphis,USA,2022,1,13,67,9.1,8.9,1.1,-8.3,0.13,0.221,0.139,0.655,0.069,2022-23,2
Jalen Brunson,NYK,26.0,187.96,86.18248,Villanova,USA,2018,2,33,68,24.0,3.5,6.2,2.1,0.016,0.085,0.266,0.597,0.28,2022-23,1
Ish Smith,DEN,34.0,182.88,79.3786,Wake Forest,USA,Undrafted,Undrafted,Undrafted,43,2.5,1.3,2.3,-5.3,0.0139999999999999,0.1159999999999999,0.187,0.407,0.352,2022-23,3
Ish Wainright,PHX,28.0,195.58,113.398,Baylor,USA,Undrafted,Undrafted,Undrafted,60,4.2,2.3,0.9,6.1,0.045,0.0969999999999999,0.1169999999999999,0.522,0.075,2022-23,0
Ivica Zubac,LAC,26.0,213.36,108.86208,International,Croatia,2016,2,32,76,10.8,9.9,1.0,-0.6,0.114,0.238,0.149,0.6609999999999999,0.05,2022-23,2
JT Thor,CHA,20.0,205.74,92.079176,Auburn,USA,2021,2,37,69,3.8,2.2,0.5,-7.5,0.035,0.115,0.13,0.506,0.054,2022-23,0
Ja Morant,MEM,23.0,187.96,78.92500799999999,Murray State,USA,2019,1,2,61,26.2,5.9,8.1,7.3,0.0289999999999999,0.139,0.3379999999999999,0.557,0.412,2022-23,1
JaVale McGee,DAL,35.0,213.36,122.46984,Nevada,USA,2008,1,18,42,4.4,2.5,0.3,-7.3,0.086,0.1989999999999999,0.214,0.65,0.051,2022-23,2
Jabari Smith Jr.,HOU,20.0,210.82,99.79024,Auburn,USA,2022,1,3,79,12.8,7.2,1.3,-11.3,0.047,0.18,0.183,0.514,0.059,2022-23,2
Javonte Green,CHI,29.0,195.58,92.98636,Radford,USA,Undrafted,Undrafted,Undrafted,32,5.2,2.8,0.7,5.9,0.057,0.119,0.128,0.6459999999999999,0.062,2022-23,0
Jabari Walker,POR,20.0,200.66,90.7184,Colorado,USA,2022,2,57,56,3.9,2.3,0.6,-9.0,0.074,0.135,0.1639999999999999,0.496,0.08,2022-23,0
Jaden Hardy,DAL,20.0,190.5,89.811216,International,USA,2022,2,37,48,8.8,1.9,1.4,-3.1,0.015,0.106,0.248,0.5710000000000001,0.147,2022-23,3
Jaden Ivey,DET,21.0,193.04,88.45044,Purdue,USA,2022,1,5,74,16.3,3.9,5.2,-13.0,0.03,0.094,0.251,0.528,0.2689999999999999,2022-23,3
Jaden McDaniels,MIN,22.0,205.74,83.91452,Washington,USA,2020,1,28,79,12.1,3.9,1.9,2.0,0.039,0.086,0.156,0.611,0.0819999999999999,2022-23,0
Jae'Sean Tate,HOU,27.0,195.58,104.32616,Ohio State,USA,Undrafted,Undrafted,Undrafted,31,9.1,3.8,2.7,-7.3,0.054,0.114,0.178,0.546,0.184,2022-23,3
Jake LaRavia,MEM,21.0,200.66,106.59412,Wake Forest,USA,2022,1,19,35,3.0,1.8,0.6,-7.6,0.044,0.1,0.1169999999999999,0.531,0.068,2022-23,0
Jakob Poeltl,TOR,27.0,215.9,111.13004,Utah,Austria,2016,1,9,72,12.5,9.1,2.7,-3.1,0.1169999999999999,0.24,0.18,0.635,0.146,2022-23,2
Isaiah Roby,NYK,25.0,203.2,104.32616,Nebraska,USA,2019,2,45,42,4.1,2.6,0.9,-10.4,0.04,0.188,0.173,0.497,0.114,2022-23,0
Jaxson Hayes,NOP,23.0,213.36,99.79024,Texas,USA,2019,1,8,47,5.0,2.8,0.7,-5.4,0.0579999999999999,0.153,0.149,0.605,0.088,2022-23,0
Jonas Valanciunas,NOP,31.0,210.82,120.20188,International,Lithuania,2011,1,5,79,14.1,10.2,1.8,-0.7,0.115,0.293,0.2289999999999999,0.61,0.108,2022-23,2
Jonathan Kuminga,GSW,20.0,200.66,102.0582,International,DRC,2021,1,7,67,9.9,3.4,1.9,-1.4,0.052,0.113,0.195,0.597,0.132,2022-23,0
Jordan Clarkson,UTA,31.0,195.58,87.996848,Missouri,USA,2014,2,46,61,20.8,4.0,4.4,0.8,0.036,0.083,0.273,0.5579999999999999,0.209,2022-23,1
Jordan Goodwin,WAS,24.0,190.5,90.7184,St. Louis,USA,Undrafted,Undrafted,Undrafted,62,6.6,3.3,2.7,-4.5,0.05,0.131,0.165,0.531,0.22,2022-23,3
Jordan McLaughlin,MIN,27.0,182.88,83.91452,Southern California,USA,Undrafted,Undrafted,Undrafted,43,3.7,1.4,3.4,5.8,0.022,0.065,0.1119999999999999,0.526,0.264,2022-23,3
Jordan Nwora,IND,24.0,205.74,102.0582,Louisville,USA,2020,2,45,62,8.7,3.7,1.4,-10.2,0.0409999999999999,0.147,0.187,0.561,0.107,2022-23,0
Jordan Poole,GSW,24.0,193.04,87.996848,Michigan,USA,2019,1,28,82,20.4,2.7,4.5,-0.8,0.013,0.073,0.282,0.573,0.2339999999999999,2022-23,1
Jose Alvarado,NOP,25.0,182.88,81.19296800000001,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,61,9.0,2.3,3.0,3.7,0.022,0.087,0.191,0.525,0.1989999999999999,2022-23,3
